,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
584,"Robinson, Frederick Willi",1876,teamred | random,uiuo.ark+=13960=t0ft97228,genrescorpus,As long as she lived,,0.5369030390738061,0.309905316824472
587,"Cobbe, Frances Power,",1877,teamred | femscifi | stew,mdp.39015010330341,genrescorpus,The age of science,,0.38945578231292516,0.2654185022026432
178,"Sewell, Anna",1877,fic,271,gutenberg,Black beauty,http://viaf.org/viaf/5052475,0.6959858323494688,0.4106749007498897
586,"Verga, Giovanni,",1877,lockandkey | teamblack,vergacastleoftrezza,genrescorpus,The Castle of Trezza,,0.7343434343434343,0.42758620689655175
590,"Green, Anna Katharine,",1878,teamred | det100,mdp.39015035566440,genrescorpus,The Leavenworth case,,0.4270639354438237,0.2429113641437821
180,"Hardy, Thomas",1878,fic,122,gutenberg,Return of native,http://viaf.org/viaf/54148778,0.4325498211548288,0.23477242302543508
589,"Collins, Wilkie,",1878,teamred | pbgothic | stew,mdp.39015026244999,genrescorpus,The haunted hotel,,0.46196868008948544,0.27791486736582355
179,"Russell, William Clark",1878,fic,44497; 44498; 44499,gutenberg,The wreck of the Grosvenor,http://viaf.org/viaf/33053756,0.5364705882352941,0.3073549257759784
588,"Auerbach, Berthold,",1878,teamred | random,njp.32101067641678,genrescorpus,Landolin,,0.5731922398589065,0.34083930399181167
182,"Eliot, George",1879,fic,10762,gutenberg,Impressions of Theophrastus Such,http://viaf.org/viaf/89000553,0.34975111343987425,0.19652036378015025
181,"Meredith, George",1879,fic,1684,gutenberg,Egoist,http://viaf.org/viaf/14773801,0.3712464006581654,0.18210437098922388
592,"Pinkerton, Allan,",1879,teamred | locdetective,uc2.ark+=13960=t5bc3wr6q,genrescorpus,Mississippi outlaws and t,,0.44815112540192925,0.28473881870945716
591,"Adams, Robert Chamblet,",1879,teamblack | random,uc2.ark+=13960=t5db7zr5v,genrescorpus,"On board the ""Rocket""",,0.5550067355186349,0.33935018050541516
183,"Disraeli, Benjamin, Earl of Beaconsfield",1880,fic,7926,gutenberg,Endymion (Vol. 1/3),http://viaf.org/viaf/49233448,0.35480373021036654,0.19269436997319034
595,"Greg, Percy,",1880,teamblack | anatscifi | locscifi,uc1.b3578701,genrescorpus,Across the zodiac,,0.3657824933687003,0.22188905547226387
596,"Greg, Percy,",1880,teamblack | anatscifi | locscifi,dul1.ark+=13960=t3dz0xh78,genrescorpus,Across the zodiac,,0.3751902587519026,0.22365459382033967
598,"Greg, Percy,",1880,teamred | anatscifi,mdp.39015078569723,genrescorpus,Across the zodiac,,0.3948497854077253,0.25341780593531177
599,"Cowan, Frank,",1880,teamblack | locscifi,nyp.33433074818778,genrescorpus,Revi-Lona,,0.3979496738117428,0.21934212520842808
184,"Trollope, Anthony",1880,fic,3622,gutenberg,Duke's children,http://viaf.org/viaf/61683295,0.41830065359477125,0.2357626443647949
600,"Aldrich, Thomas Bailey,",1880,teamred | det100,uva.x030832557,genrescorpus,The stillwater tragedy,,0.43349436392914653,0.25721542368967903
185,"Hardy, Thomas",1880,fic,2864,gutenberg,Trumpet-major,http://viaf.org/viaf/54148778,0.4606430155210643,0.2472269223538259
593,"Braddon, M. E.",1880,sensation | teamblack | stew,uiuo.ark+=13960=t2697pf21,genrescorpus,The Story of Barbara,,0.5536554082941428,0.31141552511415527
597,"Zhelikhovsky, Vera,",1880,lockandkey | teamblack,verajelihovskygeneralswill,genrescorpus,The General's Will,,0.7139451728247914,0.4096153846153846
594,"Scudder, Horace Elisha,",1880,teamblack | random,uva.x030743237,genrescorpus,Doings of the Bodley fami,,0.9289026275115919,0.48556701030927835
601,"Pinkerton, Allan,",1881,teamred | locdetective | stew,uc1.$b813836,genrescorpus,The rail-road forger and ,,0.44087539710554186,0.25465512719643324
602,"Sidney, Margaret,",1881,teamblack | random,mdp.39015062658789,genrescorpus,Five little Peppers and h,,0.6595622119815668,0.34898037706810314
186,"Jefferies, Richard",1882,fic,35930,gutenberg,Bevis,http://viaf.org/viaf/59140022,0.5376165113182424,0.2968152866242038
603,"Oliphant,",1882,teamred | pbgothic | stew,mdp.39015063559390,genrescorpus,A little pilgrim in the u,,0.8188405797101449,0.485947416137806
605,"Oliphant, Laurence,",1883,teamred | random,uiuo.ark+=13960=t9474zg09,genrescorpus,Altiora Peto,,0.38625429553264606,0.23002754820936638
604,"Du Boisgobey, Fortun__ÎÎ©,",1883,det100 | teamblack,uc1.b318291,genrescorpus,The detective's eye ;,,0.4225978647686833,0.26055312954876275
188,"Stevenson, Robert Louis",1883,fic,120,gutenberg,Treasure Island,http://viaf.org/viaf/95207986,0.5819949281487743,0.32915086081120515
187,"Schreiner, Olive",1883,fic,1441,gutenberg,Story of an African farm,http://viaf.org/viaf/29554433,0.595784023668639,0.32299270072992703
191,"Howells, William Dean",1884,fic,154,gutenberg,The rise of Silas Lapham,http://viaf.org/viaf/95191935,0.4198736358414704,0.23054454412685166
190,"Jewett, Sarah Orne",1884,fic,15294,gutenberg,A country doctor,http://viaf.org/viaf/44336104,0.46090308370044053,0.2609300476947536
189,"Ewing, Juliana Horatia Gatty",1884,fic,20351,gutenberg,Jackanapes,http://viaf.org/viaf/13120498,0.6830154405086285,0.40203932993445013
193,"Meredith, George",1885,fic,4470,gutenberg,Diana of the crossways,http://viaf.org/viaf/14773801,0.3793390147578466,0.1906653426017875
194,"Pater, Walter",1885,fic,4057; 4058,gutenberg,"Marius, the Epicurean : his sensations and ideas (Vol. 1/2)",http://viaf.org/viaf/19689601,0.4218236173393124,0.24007302601551803
606,"Lynch, Lawrence L.",1885,det100 | teamblack,uc2.ark+=13960=t5n874v29,genrescorpus,"Dangerous ground, or, The",,0.43209134615384615,0.24584372402327515
192,"Murfree, Mary Noailles",1885,fic,35619,gutenberg,The prophet of the Great Smoky Mountains,http://viaf.org/viaf/16014354,0.4785276073619632,0.25375026410310586
195,"Haggard, H. Rider",1885,fic,2166,gutenberg,King Solomon's mines,http://viaf.org/viaf/9841446,0.4941253263707572,0.29558151345860845
198,"James, Henry",1886,fic,19717;19718,gutenberg,The Bostonians,http://viaf.org/viaf/36920030,0.3618705035971223,0.1955540698646164
200,"Hardy, Thomas",1886,fic,143,gutenberg,Mayor of Casterbridge,http://viaf.org/viaf/54148778,0.41834334988241445,0.23370593293207223
199,"Crawford, Francis Marion",1886,fic,13597,gutenberg,A tale of a lonely parish,http://viaf.org/viaf/4958780,0.43605359317904996,0.2520170859041291
609,"Corelli, Marie,",1886,teamred | femscifi | locscifi,uiuo.ark+=13960=t7cr65585,genrescorpus,A romance of two worlds,,0.477106579453636,0.2764525993883792
610,"Verne, Jules,",1886,teamred | anatscifi | locscifi,uc1.b117774,genrescorpus,The clipper of the clouds,,0.48469006721433905,0.2663256093891062
608,"Hume, Fergus,",1886,teamred | det100,njp.32101063580268,genrescorpus,The mystery of a hansom c,,0.526711813393529,0.29158673609208
196,"Burnett, Frances Hodgson",1886,fic,479,gutenberg,Little Lord Fauntleroy,http://viaf.org/viaf/27061925,0.5370370370370371,0.3106299212598425
607,"Lema__ÎÇtre, Jules,",1886,teamred | random,uc2.ark+=13960=t1dj5cf2j,genrescorpus,Serenus and other stories,,0.5450522928399034,0.30754597336715284
197,"Stevenson, Robert Louis",1886,fic,421,gutenberg,Kidnapped,http://viaf.org/viaf/95207986,0.6012583562721195,0.33930540242557883
611,"Fawcett, Edgar,",1887,teamred | random,uc2.ark+=13960=t4bn9zk9h,genrescorpus,Olivia Delaplaine,,0.3904761904761905,0.1921423276501112
202,"Hardy, Thomas",1887,fic,482,gutenberg,Woodlanders,http://viaf.org/viaf/54148778,0.40811696496092764,0.21939842367701465
201,"Pater, Walter",1887,fic,4038,gutenberg,Imaginary portraits,http://viaf.org/viaf/19689601,0.43287566742944317,0.23806682577565633
614,"Doyle, Arthur Conan,",1887,det100 | teamblack,uc1.b4107807,genrescorpus,A study in scarlet,,0.4574780058651026,0.24907063197026022
612,Anonymous3,1887,teamblack | locghost,inu.30000042783591,genrescorpus,Dreamland and ghostland,,0.46321177223288545,0.2628130119354084
613,"Hudson, W. H.",1887,teamred | anatscifi,njp.32101013621246,genrescorpus,A crystal age,,0.48499267935578333,0.29425092041914475
615,"Clarke, Rebecca Sophia,",1887,teamblack | random,uc2.ark+=13960=t0js9hc64,genrescorpus,Drones' honey,,0.4957095709570957,0.2695967376529225
626,"Bellamy, Edward,",1888,teamred | anatscifi | locscifi | stew,dul1.ark+=13960=t66401k8k,genrescorpus,"Looking backward, 2000-18",,0.3621116304646687,0.22178899082568806
629,"Goodman, E. J.",1888,teamred | supernatural | random,nyp.33433074864889,genrescorpus,Too curious,,0.3946268656716418,0.23371468596777958
203,"Ward, Humphry, Mrs.",1888,fic,8737,gutenberg,Robert Elsmere,http://viaf.org/viaf/27084321,0.40411095589702656,0.1890716803760282
623,"Green, Anna Katharine,",1888,teamred | det100 | stew,uva.x001307832,genrescorpus,Behind closed doors,,0.4157134256472005,0.24637357732648962
233,"James, Henry",1888,fic,211,gutenberg,The Aspern papers,http://viaf.org/viaf/36920030,0.4270786006360745,0.24430565760470244
631,AnonymousGhost,1888,teamblack | locghost,nnc1.0040976025,genrescorpus,Weird tid-bits,,0.4430338541666667,0.2677623261694058
617,"De Mille, James,",1888,teamblack | anatscifi | locscifi,dul1.ark+=13960=t3zs3df24,genrescorpus,A strange manuscript foun,,0.45155038759689925,0.26936293946603224
618,AnonymousGhost,1888,teamred | locghost,nnc1.0113307762,genrescorpus,Weird tid-bits,,0.46976,0.2695348837209302
628,"Gibbon, Charles,",1888,teamblack | locdetmyst | stew,uc2.ark+=13960=t4cn73z09,genrescorpus,Beyond compare,,0.47619047619047616,0.2960573476702509
625,"Gibbon, Charles,",1888,teamred | locdetmyst,uc2.ark+=13960=t2h70dt42,genrescorpus,Beyond compare,,0.47639302424500213,0.29030031066620643
620,"Besant, Walter,",1888,teamblack | anatscifi | stew,nyp.33433074939723,genrescorpus,The inner house,,0.4791746274359954,0.2993587580155248
627,"Farjeon, B. L.",1888,teamblack | random,nyp.33433075761720,genrescorpus,Miser Farebrother,,0.4921165790731008,0.3020408163265306
630,AnonymousGhost,1888,teamblack | locghost | stew,nnc1.0111708131,genrescorpus,Weird tid-bits,,0.49391415759128765,0.27513711151736747
621,"Haggard, H. Rider",1888,teamred | det100,uc2.ark+=13960=t1gh9jr4d,genrescorpus,Mr. Meeson's will,,0.50124599501602,0.2957903540563145
622,AnonymousGhost,1888,teamblack | locghost | stew,nnc1.0040976017,genrescorpus,Weird tid-bits,,0.5048511207761793,0.29992702505473123
616,"Gibbon, Charles,",1888,teamblack | locdetmyst,uc2.ark+=13960=t0cv4hf87,genrescorpus,Beyond compare,,0.5066921606118547,0.3118566526877621
624,"Kipling, Rudyard,",1888,teamblack | pbgothic | stew,nyp.33433074866686,genrescorpus,Plain tales from the hill,,0.555047619047619,0.3101283101283101
619,"Kipling, Rudyard,",1888,teamred | pbgothic,uc1.b4104961,genrescorpus,The phantom rickshaw,,0.5809110629067246,0.3230769230769231
204,"Gissing, George",1889,fic,4301,gutenberg,Nether world,http://viaf.org/viaf/59083174,0.385731272294887,0.21325221966458402
632,"Stockton, Frank Richard,",1889,teamred | anatscifi,mdp.39015007007282,genrescorpus,The great war syndicate,,0.43209229155742,0.27886809675947055
633,"Twain, Mark,",1889,teamblack | anatscifi | stew,mdp.39015066036578,genrescorpus,A Connecticut Yankee in K,,0.46286472148541113,0.26595744680851063
638,"Donnelly, Ignatius,",1890,teamred | anatscifi,nyp.33433039680552,genrescorpus,C___sar's column,,0.42033308476261494,0.24372549019607842
636,"Franzos, Karl Emil,",1890,teamred | random,nyp.33433075737753,genrescorpus,Judith Trachtenberg,,0.48048503220917016,0.2789712556732224
205,"Doyle, Arthur Conan",1890,fic,2097,gutenberg,The sign of four,http://viaf.org/viaf/65283845,0.5035971223021583,0.2947062621045836
634,"Lee, Vernon,",1890,teamred | pbgothic | stew,uc1.b3325448,genrescorpus,Hauntings,,0.5645227365833675,0.28892045454545456
637,AnonymousGhost2,1890,teamblack | locghost | stew,mdp.39015012876820,genrescorpus,Modern ghosts,,0.574540174249758,0.3320566832631176
635,AnonymousGhost2,1890,teamblack | locghost,mdp.39015066083661,genrescorpus,Modern ghosts;,,0.5921898171033119,0.3379737045630317
206,"Meredith, George",1891,fic,4476,gutenberg,One of our conquerors,http://viaf.org/viaf/14773801,0.3707865168539326,0.18513172140021653
207,"Gissing, George",1891,fic,1709,gutenberg,New Grub Street,http://viaf.org/viaf/59083174,0.375743162901308,0.20525783619817997
211,"Hardy, Thomas",1891,fic,110,gutenberg,Tess of the D'Urbervilles,http://viaf.org/viaf/54148778,0.4200988467874794,0.21531309022228678
1159,"Geissler, Ludwig A,",1891,chiutopia | chiscifi | teamred | stew,20956,genrescorpus,Looking beyond,,0.43646669815777045,0.278899871078642
640,"Bierce, Ambrose,",1891,teamblack | pbgothic | stew,uc1.b3578934,genrescorpus,Tales of soldiers and civ,,0.45071801566579633,0.25177472787505917
639,"Ward, Herbert Dickinson,",1891,teamblack | locscifi | stew,nyp.33433076056781,genrescorpus,A republic without a pres,,0.47088021178027795,0.25994819872851427
641,Anonymous9,1891,teamblack | locdetmyst | stew,uc1.$b382267,genrescorpus,Eleven possible cases,,0.4751161247511613,0.26386843397152676
208,"Morris, William",1891,fic,3261,gutenberg,News from nowhere,http://viaf.org/viaf/22146194,0.4978678038379531,0.28448275862068967
210,"Kipling, Rudyard",1891,fic,5777,gutenberg,Life's handicap; being stories of mine own people,http://viaf.org/viaf/7524679,0.5087616822429907,0.28201130383940753
209,"Wilde, Oscar",1891,fic,174,gutenberg,Picture of Dorian Gray,http://viaf.org/viaf/34464414,0.5257731958762887,0.2722457627118644
468,"Varty-Smith, Augusta A.",1891,teamred | random,uc1.b254212,genrescorpus,Matthew Tindale,,0.607565011820331,0.3430753902358021
644,"Bradshaw, William R.",1892,teamblack | locscifi,njp.32101068138443,genrescorpus,The goddess of Atvatabar,,0.41243386243386243,0.23870172555464256
213,"Ward, Humphry, Mrs.",1892,fic,8076,gutenberg,The history of David Grieve (Vol. 1/3),http://viaf.org/viaf/27084321,0.41677018633540375,0.2048474409448819
212,"Baring-Gould, Sabine",1892,fic,40631,gutenberg,In the roar of the sea,http://viaf.org/viaf/66640079,0.4390495867768595,0.23774551665243382
646,"Bierce, Ambrose,",1892,teamblack | pbgothic | stew,njp.32101013566920,genrescorpus,In the midst of life;,,0.4444444444444444,0.2482146721488855
645,"Theuriet, Andr__ÎÎ©,",1892,teamred | random,nyp.33433075843544,genrescorpus,A young man of the period,,0.4593406593406593,0.2607066381156317
214,"Doyle, Arthur Conan, Sir",1892,fic,1661,gutenberg,The adventures of Sherlock Holmes,http://viaf.org/viaf/65283845,0.46338535414165666,0.25599823904908653
643,"Zangwill, Israel,",1892,teamred | det100,uc1.b4105364,genrescorpus,The big bow mystery,,0.4654325651681148,0.2690428283989652
642,"Bierce, Ambrose,",1892,teamblack | random,nyp.33433079897819,genrescorpus,The monk and the hangman',,0.6817301484828922,0.4034446764091858
215,"Wallace, Lew",1893,fic,6848;6849,gutenberg,"The prince of India, or, Why Constantinople fell (Vol. 1/2)",http://viaf.org/viaf/97214081,0.36728280961182996,0.18592077678472912
647,"Flammarion, Camille,",1893,teamblack | anatscifi,nyp.33433075827018,genrescorpus,Omega: the last days of t,,0.39861242510249134,0.22436769105248844
650,"Bierce, Ambrose,",1893,teamblack | pbgothic,uva.x000885514,genrescorpus,Can such things be?,,0.4298871063576946,0.23569244211446047
648,"Fawcett, E. Douglas",1893,teamblack | anatscifi,nyp.33433075727168,genrescorpus,Hartmann the anarchist,,0.4699687987519501,0.2832072617246596
649,"Griffith, George Chetwynd",1893,teamblack | anatscifi,uc2.ark+=13960=t45q4sn3p,genrescorpus,The angel of the revoluti,,0.5148662041625371,0.32763776164032465
305,"Crane, Stephen",1893,fic,447,gutenberg,Maggie: A Girl of the Streets,,0.5183719615602035,0.2909090909090909
288,"Bell, Lilian",1893,fic,22047,gutenberg,The Love Affairs of an Old Maid,,0.5316764132553606,0.3024390243902439
216,"Henty, George Alfred",1894,fic,53717,gutenberg,Through the Sikh war; a tale of the conquest of the Punjaub,http://viaf.org/viaf/69058592,0.4268702290076336,0.2541380188439012
656,"Scott, Hugh Stowell,",1894,teamblack | random,mdp.39015063949229,genrescorpus,With edged tools;,,0.43636363636363634,0.2428454619787408
657,"Doyle, Arthur Conan,",1894,teamblack | locdetmyst,inu.30000007703436,genrescorpus,Memoirs of Sherlock Holme,,0.46869931884528054,0.2723039215686274
651,"Morrison, Arthur,",1894,det100 | teamblack,uc1.b4105459,genrescorpus,"Martin Hewitt, investigat",,0.48146532926297425,0.3011675824175824
217,"Moore, George",1894,fic,8157,gutenberg,Esther Waters,http://viaf.org/viaf/88634979,0.5,0.26929029405261995
652,"Henty, G. A.",1894,teamblack | random,uc2.ark+=13960=t48p64044,genrescorpus,When London burned,,0.5147260273972603,0.30871934604904633
653,"Pemberton, Max,",1894,det100 | teamblack,nyp.33433075765705,genrescorpus,Jewel mysteries I have kn,,0.5201214882308276,0.2764227642276423
654,"Astor, John Jacob,",1894,teamblack | anatscifi | stew,nyp.33433082173273,genrescorpus,A journey in other worlds,,0.6171825647504738,0.36339937434827946
655,"Theuriet, Andr__ÎÎ©,",1894,teamblack | random,uc2.ark+=13960=t9668pw05,genrescorpus,The Abb__ÎÎ© Daniel,,0.7028531663187195,0.40174197060424605
658,"Corelli, Marie,",1895,teamred | pbgothic,uc1.b4104774,genrescorpus,The sorrows of Satan;,,0.40823715772799274,0.20611682852587332
218,"Wells, H. G.",1895,fic,35,gutenberg,Time machine,http://viaf.org/viaf/97006424,0.46220797068254693,0.27710843373493976
659,"Besant, Walter,",1895,teamred | locscifi | stew,uc2.ark+=13960=t17m0b23x,genrescorpus,Beyond the dreams of avar,,0.46838189708617484,0.26820866141732286
307,"Crane, Stephen",1895,fic,73,gutenberg,The Red Badge of Courage: An Episode of the American Civil War,,0.4692805173807599,0.2663089522733691
220,"Allen, Grant",1895,fic,4396,gutenberg,The woman who did,http://viaf.org/viaf/48393117,0.4796500570559148,0.2665742024965326
219,"Ward, Humphry, Mrs.",1895,fic,12181,gutenberg,Story of Bessie Costrell,http://viaf.org/viaf/27084321,0.6616492146596858,0.37457212713936433
222,"Hardy, Thomas",1896,fic,153,gutenberg,Jude the obscure,http://viaf.org/viaf/54148778,0.4221616261774913,0.2232867814225398
661,"Merrick, Leonard,",1896,teamred | random,nyp.33433074897426,genrescorpus,This stage of fools,,0.4411489228847955,0.2502888837531777
221,"Stevenson, Robert Louis",1896,fic,380,gutenberg,Weir of Hermiston,http://viaf.org/viaf/95207986,0.462821403752606,0.2653980971457186
660,"Post, Melville Davisson,",1896,teamred | det100,mdp.39015011950766,genrescorpus,The strange schemes of Ra,,0.5015860428231562,0.2953105196451204
662,"Palmarini, I. M.",1896,teamred | lockandkey,palmarinishadows,genrescorpus,Shadows,,0.6792668957617412,0.38128249566724437
223,"Gissing, George",1897,fic,4299,gutenberg,Whirlpool,http://viaf.org/viaf/59083174,0.3820823244552058,0.2040917340372876
664,"Wait, Frona Eunice,",1897,teamred | femscifi,uc1.b3578887,genrescorpus,Yermah the Dorado,,0.40589569160997735,0.21455714703303128
663,"Morrison, Arthur,",1897,teamred | det100 | stew,nyp.33433074915269,genrescorpus,The Dorrington deed-box,,0.47265625,0.2822850197508356
224,"Stoker, Bram",1897,fic,345,gutenberg,Dracula,http://viaf.org/viaf/17229847,0.4764412416851441,0.2572732458642327
225,"Zangwill, Israel",1898,fic,29875,gutenberg,Dreamers of the Ghetto,http://viaf.org/viaf/56617927,0.422616591002889,0.20502973240832506
337,"Glasgow, Ellen Anderson Gholson",1898,fic,34402,gutenberg,Phases of an Inferior Planet,,0.42964461138399307,0.23411179173047472
669,"James, Henry,",1898,teamred | pbgothic,JamesTurnOfScrew1898,genrescorpus,The Turn of the Screw,,0.45161290322580644,0.26958105646630237
670,"Shiel, M. P.",1898,teamblack | anatscifi,uc1.b244810,genrescorpus,The yellow danger,,0.47481636935991606,0.24623467600700524
666,"Bangs, John Kendrick,",1898,teamred | locghost | stew,wu.89069113231,genrescorpus,Ghosts I have met and som,,0.48963963963963963,0.29700176366843034
668,"Barr, Amelia Edith Huddle",1898,teamblack | random,uc1.b249543,genrescorpus,The lost silver of Briffa,,0.5351959361393324,0.3116883116883117
671,"Kipling, Rudyard,",1898,teamred | random,nyp.33433074866413,genrescorpus,The day's work,,0.5569417786308382,0.3014630125695446
367,"Norris, Frank",1898,fic,321,gutenberg,Moran of the Lady Letty,,0.5681130171543896,0.3254637436762226
665,Anonymous1,1898,teamred | locdetmyst,uc1.b249346,genrescorpus,"Seth Bond, or, A lost tre",,0.571236559139785,0.3818920487521764
667,"Le Braz, Anatole,",1898,teamblack | locghost,njp.32101076806486,genrescorpus,Dealings with the dead;,,0.7476294675419402,0.4308323563892145
675,"Wells, H. G.",1899,teamred | locscifi,dul1.ark+=13960=t80k32x0x,genrescorpus,When the sleeper wakes,,0.43539932161578787,0.2390200838666961
673,"Green, Anna Katharine,",1899,det100 | teamblack,uc1.b4104310,genrescorpus,Agatha Webb,,0.46196403872752423,0.2685396102252594
385,"Tarkington, Booth",1899,fic,9659,gutenberg,The Gentleman from Indiana,,0.4662773722627737,0.24910697499529988
672,"Thornton, Marcellus Eugen",1899,teamred | random,uva.x000676502,genrescorpus,"My ""budie"" and I",,0.4689265536723164,0.28720693170234457
366,"Norris, Frank",1899,fic,165,gutenberg,McTeague: A Story of San Francisco,,0.4690605963449824,0.2505083367222448
226,"Churchill, Winston",1899,fic,5373,gutenberg,Richard Carvel,http://viaf.org/viaf/94507588,0.4764385507932749,0.23911137094416837
674,"Hornung, E. W.",1899,teamred | det100,nyp.33433074876388,genrescorpus,The amateur cracksman,,0.5494984736153511,0.30656934306569344
678,"Osborne, Duffield,",1900,teamred | locscifi | stew,nyp.33433076024060,genrescorpus,The secret of the crater,,0.4437869822485207,0.2686909195073045
365,"Norris, Frank",1900,fic,16096,gutenberg,A Man's Woman,,0.4540210383440787,0.2557581573896353
676,"Tarkington, Booth,",1900,teamblack | random,nnc1.cu01664417,genrescorpus,Monsieur Beaucaire,,0.5663559698180204,0.29774577332498436
677,"Chapman, Allen.",1900,teamblack | locdetmyst | stew,mdp.39076002720709,genrescorpus,"Boys of Spring Hill, or, ",,0.5996523754345308,0.37691570881226055
368,"Norris, Frank",1901,fic,268,gutenberg,The Octopus : A Story of California,,0.40375371938658733,0.21153036891569646
328,"Ford, Ford Madox",1901,fic,14888,gutenberg,The Inheritors,,0.4400977995110024,0.2453021838496699
679,"Wells, H. G.",1901,teamblack | anatscifi | locscifi,njp.32101021206436,genrescorpus,The first men in the moon,,0.45523415977961434,0.25311507451746884
680,"Shiel, M. P.",1901,chifantasy | teamblack | chiscifi,11274,genrescorpus,The purple cloud,,0.48404413957649867,0.26105379513633015
227,"Brown, George Douglas",1901,fic,25876,gutenberg,The house with the green shutters,http://viaf.org/viaf/7534248,0.5119891928402567,0.26908043612425425
232,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,0.4745572111329772,0.25880281690140844
231,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,0.4745572111329772,0.25880281690140844
230,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,0.4745572111329772,0.25880281690140844
229,"Wister, Owen",1902,fic,1298,gutenberg,The Virginian,http://viaf.org/viaf/100961029,0.4745572111329772,0.25880281690140844
681,"Owen, Harle Oren.",1902,teamred | locscifi,nyp.33433074954656,genrescorpus,Welsh rarebit tales,,0.6304347826086957,0.35126286248830685
228,"Butler, Samuel",1903,fic,2084,gutenberg,The way of all flesh,http://viaf.org/viaf/49578292,0.42618711800658204,0.22722620266120777
682,"Doyle, Arthur Conan,",1903,teamblack | locdetmyst,uc2.ark+=13960=t45q4tp5h,genrescorpus,The return of Sherlock Ho,,0.44217081850533807,0.25274725274725274
369,"Norris, Frank",1903,fic,4382,gutenberg,The Pit: A Story of Chicago,,0.4526345291479821,0.23261834319526628
683,"Isham, Frederic Stewart,",1903,teamred | random,njp.32101063580995,genrescorpus,Under the rose,,0.45704057279236276,0.23493975903614459
306,"Crane, Stephen",1903,fic,29573,gutenberg,The O'Ruddy: A Romance,,0.47530670022019506,0.26306620209059234
339,"Grey, Zane",1903,fic,1261,gutenberg,Betty Zane,,0.48191624365482233,0.2736630118594764
362,"London, Jack",1903,fic,215,gutenberg,The Call of the Wild,,0.5647240845796803,0.3149803360743654
684,"Benson, Arthur Christophe",1903,teamblack | pbgothic,inu.39000002156706,genrescorpus,The hill of trouble and o,,0.7045116509667824,0.3959683225341973
686,"Lafargue, Paul,",1903,teamblack | random,mdp.39015030365178,genrescorpus,The sale of an appetite,,0.7090909090909091,0.41324503311258276
685,"Meyrink, Gustav,",1903,teamred | lockandkey | stew,meyrinkmanonthebottle,genrescorpus,The Man on the Bottle,,0.9453781512605042,0.5382262996941896
688,"Tracy, Louis,",1904,det100 | teamblack,nyp.33433075763080,genrescorpus,The Albert Gate mystery,,0.40695868282075176,0.2407580720636406
692,"Orcutt, William Dana,",1904,teamred | random,uc2.ark+=13960=t7tm74c51,genrescorpus,Robert Cavelier,,0.45522898154477104,0.2716049382716049
689,"Wells, H. G.",1904,teamblack | anatscifi | locscifi,uc1.32106001959946,genrescorpus,The food of the gods and ,,0.46559343434343436,0.26268195853550946
687,"Harris-Burland, J. B.",1904,teamred | locscifi,nyp.33433074850870,genrescorpus,The Princess Thora,,0.465625,0.27765726681127983
691,"Baring-Gould, S.",1904,teamred | locghost | stew,uc1.b4103074,genrescorpus,A book of ghosts,,0.4691390041493776,0.2554630593132154
286,"Bell, Lilian",1904,fic,18895,gutenberg,At Home with the Jardines,,0.49834983498349833,0.2808053691275168
338,"Glasgow, Ellen Anderson Gholson",1904,fic,2384,gutenberg,The Deliverance: A Romance of the Virginia Tobacco Fields,,0.5160879260911119,0.28063943161634103
254,"Austin, Mary Hunter",1904,fic,35502,gutenberg,The Basket Woman: A Book of Indian Tales for Children,,0.743225806451613,0.41184834123222747
690,"Hope, Laura Lee.",1904,teamred | locdetmyst | juvenile | drop,mdp.39015039487205,genrescorpus,The Bobbsey twins;,,0.8394950405770965,0.47023411371237456
693,"Harper, Vincent.",1905,teamblack | anatscifi | stew,nyp.33433074850961,genrescorpus,The mortgage on the brain,,0.40334755497210373,0.221760391198044
333,"Forster, E. M. (Edward Morgan)",1905,fic,2948,gutenberg,Where Angels Fear to Tread,,0.4766317485898469,0.26454545454545453
694,"Gibbon, Perceval,",1905,teamblack | random,nyp.33433074857248,genrescorpus,Salvator,,0.5092879256965944,0.2791313559322034
295,"Cabell, James Branch",1905,fic,9488,gutenberg,The Line of Love; Dizain des Mariages,,0.5311263044260526,0.27501701837985026
695,"Pain, Barry,",1905,det100 | teamblack | stew,nyp.33433081593646,genrescorpus,The memoirs of Constantin,,0.7068062827225131,0.43684992570579495
696,"Dunsany, Edward John More",1905,teamblack | pbgothic | stew,uc1.32106001980371,genrescorpus,The gods of Peg__ÎÎna,,1.3825242718446602,0.7658321060382917
287,"Bell, Lilian",1906,fic,40850,gutenberg,Carolina Lee,,0.4638339279922154,0.26717557251908397
363,"London, Jack",1906,fic,910,gutenberg,White Fang,,0.46405477367820464,0.26052155951458816
701,"Cullum, Ridgwell,",1906,teamblack | random,uc1.b3324205,genrescorpus,The night-riders;,,0.4647058823529412,0.2621667371984765
284,"Beach, Rex",1906,fic,5076,gutenberg,The Spoilers,,0.4766592569069546,0.2559377559377559
